transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
15085,91,2082,2017-10-18 00:00:00,1,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03 00:00:00
15086,52,3422,2017-11-01 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
15087,50,3210,2017-01-15 00:00:00,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16 00:00:00
15088,1,1467,2017-11-18 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02 00:00:00
15089,99,1549,2017-09-13 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10 00:00:00
15090,49,1502,2017-05-07 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
15091,0,1432,2017-02-16 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-18 00:00:00
15092,90,2610,2017-08-14 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00
15093,73,380,2017-06-20 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
15094,30,3349,2017-04-12 00:00:00,1,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10 00:00:00
15095,0,3429,2017-03-22 00:00:00,1,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29 00:00:00
15096,32,894,2017-01-03 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1993-04-20 00:00:00
15097,39,1925,2017-12-25 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1997-05-10 00:00:00
15098,94,697,2017-05-15 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00
15099,28,2951,2017-09-04 00:00:00,1,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16 00:00:00
15100,22,1167,2017-11-22 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
15101,49,13,2017-03-01 00:00:00,1,Approved,Solex,Standard,medium,large,1061.56,733.58,1998-12-17 00:00:00
15102,35,1375,2017-05-24 00:00:00,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2002-03-22 00:00:00
15103,63,1610,2017-07-30 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2016-11-22 00:00:00
15104,97,2027,2017-12-16 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07 00:00:00
15105,13,2646,2017-08-30 00:00:00,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09 00:00:00
15107,98,315,2017-11-17 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
15108,11,3094,2017-04-08 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
15109,98,842,2017-01-17 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
15110,56,883,2017-11-13 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04 00:00:00
15111,55,1644,2017-09-20 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
15113,46,3381,2017-04-05 00:00:00,1,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11 00:00:00
15114,88,3296,2017-03-13 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2005-05-10 00:00:00
15116,9,2502,2017-04-10 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-17 00:00:00
15117,3,3215,2017-03-25 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-05-26 00:00:00
15118,26,1557,2017-01-24 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26 00:00:00
15119,46,3386,2017-10-07 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
15120,52,1520,2017-07-16 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
15121,62,270,2017-12-19 00:00:00,1,Approved,Solex,Standard,medium,medium,478.16,298.72,2005-10-22 00:00:00
15122,40,1801,2017-06-01 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00
15123,85,3066,2017-01-17 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07 00:00:00
15124,9,1001,2017-02-10 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07 00:00:00
15125,81,2587,2017-08-29 00:00:00,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10 00:00:00
15126,19,1270,2017-03-24 00:00:00,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00
15127,56,1139,2017-10-22 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2011-08-24 00:00:00
15128,20,626,2017-02-09 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05 00:00:00
15129,95,1068,2017-01-17 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-16 00:00:00
15130,40,3157,2017-04-20 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-01 00:00:00
15131,35,2899,2017-11-30 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
15132,41,3335,2017-08-17 00:00:00,0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00
15133,86,2640,2017-03-20 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
15134,42,2633,2017-01-20 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,1993-04-12 00:00:00
15135,91,409,2017-05-17 00:00:00,0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-01-05 00:00:00
15136,89,1024,2017-11-26 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-10-01 00:00:00
15137,41,1178,2017-11-16 00:00:00,0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00
15138,3,1022,2017-01-01 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1999-07-26 00:00:00
15139,96,315,2017-03-16 00:00:00,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
15140,52,704,2017-08-26 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
15141,29,525,2017-06-29 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1995-12-19 00:00:00
15142,77,1216,2017-03-06 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1997-01-25 00:00:00
15143,96,2072,2017-07-02 00:00:00,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
15144,96,1322,2017-02-15 00:00:00,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10 00:00:00
15145,0,1237,2017-05-05 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
15146,78,3420,2017-03-09 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-12-18 00:00:00
15147,22,1117,2017-01-10 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00
15149,6,2670,2017-06-20 00:00:00,1,Approved,Solex,Standard,high,medium,748.17,448.9,2003-03-18 00:00:00
15150,17,1741,2017-10-27 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-09 00:00:00
15151,13,3153,2017-07-11 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00
15152,15,2602,2017-08-06 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00
15153,65,2151,2017-05-08 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00
15154,43,560,2017-11-04 00:00:00,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
15155,32,1727,2017-08-28 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25 00:00:00
15156,17,2672,2017-11-26 00:00:00,1,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09 00:00:00
15157,98,2802,2017-06-30 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
15158,5,488,2017-03-28 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2014-03-03 00:00:00
15159,64,1052,2017-12-29 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24 00:00:00
15160,68,387,2017-11-29 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
15161,90,3377,2017-10-14 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-10 00:00:00
15162,97,463,2017-03-13 00:00:00,0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29 00:00:00
15163,2,1929,2017-09-17 00:00:00,0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02 00:00:00
15164,34,1578,2017-12-14 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-05 00:00:00
15166,0,3152,2017-11-04 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1999-06-23 00:00:00
15167,99,747,2017-11-25 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10 00:00:00
15168,88,1258,2017-11-08 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16 00:00:00
15169,0,598,2017-07-01 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
15170,99,638,2017-05-16 00:00:00,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01 00:00:00
15171,7,1539,2017-04-02 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05 00:00:00
15172,76,2371,2017-09-28 00:00:00,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29 00:00:00
15173,31,461,2017-11-01 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16 00:00:00
15174,6,2705,2017-10-25 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07 00:00:00
15175,27,2750,2017-05-10 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
15176,40,2505,2017-02-14 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
15177,64,3252,2017-04-08 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1993-06-23 00:00:00
15178,12,303,2017-09-13 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-09 00:00:00
15179,5,1900,2017-10-09 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
15180,31,707,2017-07-01 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16 00:00:00
15181,44,2355,2017-10-21 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1993-04-12 00:00:00
15182,72,274,2017-08-03 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22 00:00:00
15183,11,2677,2017-02-01 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
15184,63,2354,2017-09-02 00:00:00,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17 00:00:00
15185,58,1534,2017-01-03 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18 00:00:00
15186,14,1287,2017-10-24 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2013-03-12 00:00:00
15187,11,1832,2017-05-11 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2004-08-17 00:00:00
15188,82,3,2017-03-24 00:00:00,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2002-08-31 00:00:00
15189,91,3345,2017-06-20 00:00:00,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
15191,65,1901,2017-04-04 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00
15192,47,3131,2017-08-04 00:00:00,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-09 00:00:00
15193,9,752,2017-12-10 00:00:00,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00
15194,98,984,2017-07-19 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
15195,34,2308,2017-07-14 00:00:00,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-05-10 00:00:00
15196,64,844,2017-11-29 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24 00:00:00
15197,88,652,2017-10-10 00:00:00,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-11-09 00:00:00
15198,89,89,2017-12-26 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-03-29 00:00:00
15199,85,2750,2017-03-02 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22 00:00:00
15200,22,714,2017-08-01 00:00:00,1,Approved,Solex,Standard,medium,medium,575.27,431.45,1996-04-05 00:00:00
15201,78,2356,2017-08-06 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
15202,35,2753,2017-08-21 00:00:00,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2008-03-19 00:00:00
15203,42,1162,2017-03-20 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2012-06-04 00:00:00
15204,94,2523,2017-02-09 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16 00:00:00
15205,87,123,2017-01-01 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
15206,67,322,2017-01-11 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31 00:00:00
15207,100,1171,2017-11-26 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2003-09-09 00:00:00
15208,7,1508,2017-01-10 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1991-11-07 00:00:00
15209,70,3317,2017-10-04 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-06 00:00:00
15210,59,1028,2017-12-22 00:00:00,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16 00:00:00
15211,2,3169,2017-07-13 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09 00:00:00
15212,70,328,2017-07-20 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00
15213,77,2227,2017-11-20 00:00:00,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
15214,65,1985,2017-04-22 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11 00:00:00
15215,47,1225,2017-11-02 00:00:00,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2012-06-04 00:00:00
15216,38,1793,2017-06-13 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1997-05-10 00:00:00
15217,0,2203,2017-02-24 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-05 00:00:00
15218,66,2131,2017-08-26 00:00:00,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20 00:00:00
15219,15,660,2017-10-25 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12 00:00:00
15220,93,1594,2017-02-23 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1991-11-07 00:00:00
15221,64,2751,2017-08-22 00:00:00,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-08-20 00:00:00
15222,5,2837,2017-02-08 00:00:00,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
15223,60,1374,2017-10-02 00:00:00,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24 00:00:00
15224,67,1501,2017-03-02 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-05-22 00:00:00
15225,31,574,2017-02-14 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
15226,78,700,2017-09-15 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
15227,74,3425,2017-01-25 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22 00:00:00
15228,47,2253,2017-10-07 00:00:00,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2014-07-28 00:00:00
15229,41,1820,2017-11-25 00:00:00,1,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00
15230,78,3482,2017-03-01 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-12-18 00:00:00
15231,4,1441,2017-07-25 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09 00:00:00
15232,12,2871,2017-03-01 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-09-09 00:00:00
15233,7,1102,2017-07-04 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1991-07-10 00:00:00
15234,45,3105,2017-05-17 00:00:00,0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12 00:00:00
15235,10,3103,2017-10-09 00:00:00,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03 00:00:00
15236,71,3113,2017-05-17 00:00:00,0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25 00:00:00
15237,10,2290,2017-04-19 00:00:00,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2005-12-07 00:00:00
15238,83,1779,2017-08-18 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2010-05-05 00:00:00
15239,40,2167,2017-08-08 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00
15240,64,663,2017-09-16 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-24 00:00:00
15241,73,239,2017-07-07 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
15243,36,2909,2017-08-26 00:00:00,1,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11 00:00:00
15244,98,1111,2017-12-10 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-04-12 00:00:00
15245,83,2450,2017-02-22 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2005-05-10 00:00:00
15246,3,2103,2017-09-14 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
15247,76,1964,2017-06-04 00:00:00,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2013-09-16 00:00:00
15248,75,1037,2017-03-18 00:00:00,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22 00:00:00
15249,53,1415,2017-07-18 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
15250,72,1947,2017-02-08 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00
15251,71,1158,2017-09-07 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09 00:00:00
15252,15,1102,2017-01-07 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2013-03-12 00:00:00
15253,70,2379,2017-02-18 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-06 00:00:00
15254,73,3280,2017-03-25 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1997-02-09 00:00:00
15255,0,891,2017-08-27 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1995-12-19 00:00:00
15256,65,363,2017-04-29 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1991-08-05 00:00:00
15257,80,1329,2017-12-26 00:00:00,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25 00:00:00
15258,62,73,2017-05-29 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11 00:00:00
15259,8,89,2017-11-13 00:00:00,1,Approved,Solex,Road,medium,small,1703.52,1516.13,2004-08-17 00:00:00
15260,77,800,2017-10-06 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
15261,47,3421,2017-11-27 00:00:00,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-07-21 00:00:00
15262,1,41,2017-01-24 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
15263,5,1342,2017-03-02 00:00:00,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-28 00:00:00
15264,72,1548,2017-03-26 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22 00:00:00
15265,90,3263,2017-01-08 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00
15266,27,2591,2017-04-04 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12 00:00:00
15267,28,2421,2017-05-27 00:00:00,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2002-03-22 00:00:00
15269,78,1336,2017-08-26 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
15270,3,195,2017-12-30 00:00:00,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
15271,15,261,2017-01-02 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00
15272,63,1642,2017-05-24 00:00:00,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-08-20 00:00:00
15273,47,2663,2017-07-01 00:00:00,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2009-04-12 00:00:00
15275,13,2294,2017-02-10 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09 00:00:00
15276,87,2901,2017-07-23 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1993-04-20 00:00:00
15277,34,989,2017-12-05 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-06-04 00:00:00
15278,94,1804,2017-04-12 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00
15279,95,188,2017-12-15 00:00:00,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-08-25 00:00:00
15280,35,2960,2017-10-03 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2006-02-02 00:00:00
15281,38,417,2017-07-02 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00
15282,32,2313,2017-11-09 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22 00:00:00
15283,23,2716,2017-07-21 00:00:00,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02 00:00:00
15284,82,1287,2017-02-19 00:00:00,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2004-08-07 00:00:00
15285,86,1776,2017-07-16 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07 00:00:00
15286,8,911,2017-06-08 00:00:00,1,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16 00:00:00
15287,68,596,2017-09-25 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
15288,18,1297,2017-01-10 00:00:00,1,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12 00:00:00
15289,62,2456,2017-06-03 00:00:00,1,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00
15290,95,2178,2017-10-04 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10 00:00:00
15291,28,25,2017-04-01 00:00:00,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2006-11-10 00:00:00
15292,40,344,2017-05-01 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-24 00:00:00
15293,31,1644,2017-01-24 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00
15294,100,3350,2017-05-02 00:00:00,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2014-10-10 00:00:00
15295,25,655,2017-05-14 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2004-12-18 00:00:00
15296,66,2647,2017-11-08 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09 00:00:00
15297,36,1805,2017-02-17 00:00:00,1,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00
15298,100,999,2017-06-23 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2002-10-10 00:00:00
15299,19,2919,2017-04-23 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2014-03-03 00:00:00
15300,25,3068,2017-10-07 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04 00:00:00
15301,5,2483,2017-10-22 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
15302,44,374,2017-07-21 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2003-02-16 00:00:00
15303,0,2109,2017-02-17 00:00:00,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-10 00:00:00
15305,42,3254,2017-03-26 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19 00:00:00
15306,17,2765,2017-06-05 00:00:00,0,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-12 00:00:00
15307,70,3468,2017-09-11 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00
15308,72,1082,2017-03-26 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2002-08-31 00:00:00
